ID,TIPO,CLASE,MARCA,LINEA,CILINDRAJE,TONELAJE,PASAJE,MODELOS,,,,,,,,,,,,,,,,,,,,,,,,
8444,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 125GY-3A MT,125,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8445,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 125GY-6 MT,124,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8446,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 125T-7 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8443,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 150T-10 AT,149,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
24839,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 200GY (LINEA BASE ESTANDAR),200,0,0,360,370,370,370,370,460,556,650,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1850,2040,2130,2230,2400
8441,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 200GY-2 MT,197,0,0,360,370,370,370,370,460,556,650,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1850,2040,2130,2230,2400
8442,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HONLEI,HL 200GY-5 MT,197,0,0,360,370,370,370,370,370,460,556,650,740,740,830,830,927,1020,1110,1200,1300,1390,1575,1670,1850,2040,2140,2300
31087,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HTA,1B,125,,,90,278,278,278,278,278,370,370,460,556,556,740,740,830,830,927,927,927,927,1110,1300,1390,1575,1660,2000
8452,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUALIN,GB 125 MT,124,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1310,1400
8451,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUALIN,GB 150 MT,149,0,0,370,380,380,380,380,380,480,577,670,760,760,860,860,957,1050,1150,1246,1340,1530,1720,1820,2010,2200,2320,2400
8453,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUALIN,GV 100 MT,97,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8454,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUALIN,HL 110 MT,107,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
21970,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,HUANSONG,HS400ATV,387,0,0,990,1300,1300,1480,1760,1850,2040,2130,2410,2500,2780,3060,3240,3610,3980,4260,4630,4910,5370,6210,6950,7410,7970,8370,9300
27608,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUMMER,XTQS1,250,,,720,927,927,1020,1020,1110,1200,1390,1480,1480,1575,1670,1850,1950,2040,2130,2320,2500,2590,2780,2960,3150,3430,3600,4100
28088,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,HUNTER,VL300ST-S,300,,,630,740,830,830,927,1020,1020,1110,1200,1300,1480,1480,1575,1670,1850,1950,2040,2130,2320,2410,2590,2780,2960,3110,3300
32017,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE 250,248,,,3900,4280,4510,4740,4990,5260,5530,5820,6130,6460,6790,7150,7520,7920,8340,8770,9240,9720,10240,10770,10880,10990,11100,11210,11900
34827,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE 390,390,0,0,4100,4750,4950,5350,5640,6040,6440,6830,7230,7820,8320,8810,9500,10000,10690,11290,12080,12870,13660,14550,15440,16430,17520,18400,19800
34828,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE 501,510,0,0,4500,5250,5450,5840,6240,6630,7130,7520,7920,8610,9110,9700,10490,10990,11780,12380,13270,14160,15050,16040,17030,18120,19310,20280,21800
34829,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE 570,575,0,0,4700,5540,5740,6140,6530,6930,7520,7920,8320,9010,9600,10200,10990,11580,12380,12970,13960,14850,15840,16830,17920,19010,20300,21320,22800
28550,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE350,349,,,3420,4010,4280,4540,4900,5260,5520,5880,6330,6770,7130,7660,8110,8640,9180,9800,10430,11050,11850,12560,13370,14170,15330,16090,17800
28096,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FE450,449,,,2160,2580,2670,2940,3120,3300,3480,3740,4010,4280,4460,4810,5170,5440,5790,6240,6590,7040,7480,8020,8380,9090,9710,10200,10900
34830,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,FS 570,570,0,0,4700,5540,5740,6140,6530,6930,7520,7920,8320,9010,9600,10200,10990,11580,12380,12970,13960,14850,15840,16830,17920,19010,20300,21320,22800
34831,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,TE 125,125,0,0,1700,2080,2280,2570,2770,2870,3170,3470,3760,4160,4460,4750,5250,5740,6240,6830,7430,8120,8610,9500,9900,11090,11980,12580,13900
34832,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,TE 250,250,0,0,1800,2180,2380,2670,2870,3070,3370,3660,3960,4360,4650,5050,5540,6040,6530,7230,7820,8510,9110,10000,10400,11680,12570,13210,13900
27621,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSABERG,TE300,293,,,1980,2500,2760,3030,3300,3560,3920,4280,4540,4990,5440,5880,6420,6950,7570,8200,9000,9710,10600,11490,12390,13450,14430,15160,16800
34833,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,701 ENDURO,690,0,0,3700,4630,5040,5460,5970,6590,7000,7620,8240,9060,9780,10710,11530,12660,13800,15030,16270,17600,19150,20900,22550,24500,26460,27790,30000
33589,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,701 SUPERMOTO,690,,,8469,9620,10150,10610,11150,11780,12310,12940,13570,14290,15010,15730,16540,17350,18240,19140,20040,21130,22110,23270,24440,25620,26870,28220,31000
32678,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,FE 250,250,,,8040,8810,9280,9760,10280,10820,11400,12000,12630,13300,14000,14730,15500,16320,17180,18080,19030,20030,21080,22190,23350,24580,24830,26070,27700
34834,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,FE 450,450,0,0,2940,3490,3710,3920,4240,4450,4760,4980,5300,5710,6040,6470,6890,7310,7830,8370,8890,9430,9960,10590,11330,12080,12820,13460,14500
32679,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,FE 501 HQV,510,,,8510,9340,9830,10350,10890,11460,12070,12700,13370,14070,14810,15590,16410,17280,18190,19150,20160,21220,22330,23510,24750,26060,26310,27630,29700
29563,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,FE350,349,,,2430,3150,3430,3710,4080,4450,4730,5190,5650,6120,6670,7230,7880,8520,9360,10100,11030,11950,12970,14080,15290,16490,17790,18680,20700
8455,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,NUDA 900 MT,898,0,0,3280,4040,4380,4740,5100,5570,5930,6450,6980,7670,8230,8940,9660,10500,11430,12400,13510,14600,15790,16980,18370,19960,22300,23410,25800
8456,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,SM 510 MT,500,0,0,2800,3550,4030,4240,4680,5110,5470,5950,6510,7010,7710,8370,9120,9900,11020,12060,13120,14110,15220,18180,19990,21630,24280,25490,27900
29724,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,SM610,576,,,2070,2500,2690,2960,3150,3340,3520,3710,3980,4260,4540,4820,5100,5470,5840,6210,6670,7130,7510,7970,8520,9080,9820,10320,11400
8458,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,TE 250 MT,249,0,0,1860,2320,2500,2790,3080,3160,3480,3910,4390,4650,5160,5660,6080,6680,7310,7890,8620,9320,10020,12660,13860,14960,16710,17540,18600
8457,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,TE 310 MT,298,0,0,2270,2800,3000,3280,3840,4190,4570,4910,5460,5830,6410,7050,7580,8430,9210,9890,10780,11750,12700,14410,15840,17110,19200,20160,21700
27223,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,TE 450 IE,449,,,1980,2410,2500,2780,2870,3150,3240,3520,3710,3890,4260,4540,4730,5100,5470,5740,6120,6490,6860,7410,7880,8340,9450,9920,10300
29948,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HUSQVARNA,WR360,350,,,2860,3390,3600,3870,4210,4580,4930,5330,5680,6180,6630,7130,7740,8280,8960,9560,10310,11090,12010,12890,13910,14990,16750,17580,18600
8459,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HYOSUNG,CAB 50 AT,50,0,0,190,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,380,400,500
8460,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HYOSUNG,CRUISE 125 MT,125,0,0,310,440,566,597,597,628,730,750,885,1020,1130,1290,1290,1450,1606,1750,1800,1925,1980,2210,2470,2650,3010,3160,3300
8461,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HYOSUNG,MX 125 MT,125,0,0,190,288,288,288,288,288,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,400,500
8462,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HYOSUNG,SUPER WINDY SW 100,100,0,0,190,288,288,288,288,288,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,400,500
8463,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,HYOSUNG,TN 125 SPORT MT,125,0,0,90,90,90,90,90,90,90,90,90,90,90,90,90,196,196,196,196,196,196,196,196,196,196,206,200
28765,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ILLUSION,SPORT,1340,,,5130,6060,6500,6950,7310,7840,8290,8910,9450,10070,10690,11410,12030,12920,13720,14610,15590,16570,17640,18710,19960,21300,22990,24140,25700
40881,MOTOCICLETAS Y MOTOCARROS,MOTOCICLETA,INDIAN,"LINEAS Y CILINDRAJES NO INCLUIDOS DE ESTA MARCA
ANTERIORES A 1993",1200,,,2200,,,,,,,,,,,,,,,,,,,,,,,,
29227,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,IOTA,IT 150 Y,149,,,270,370,370,460,460,460,556,556,556,556,650,650,740,740,830,830,927,927,927,1020,1110,1200,1300,1360,1400
29525,MOTOCICLETAS Y MOTOCARROS,MOTOCARRO,ISO,"LINEAS Y CILINDRAJES NO INCLUIDOS ANTERIORES A
1994",1,,,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29663,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,IZHMASH,PLANETA 5,350,,,540,650,650,650,740,740,830,927,1020,1110,1110,1200,1300,1390,1575,1575,1575,1760,1950,2040,2040,2220,2410,2530,3000
8464,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JAWA,CZ 350 MT,343,0,0,910,1080,1340,1440,1575,1700,1760,1960,2120,2240,2400,2550,2690,2870,3120,3410,3650,3840,4100,4490,4770,5210,5830,6120,6200
28646,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,150 RR,149,,,270,278,278,370,370,370,460,460,460,556,556,650,650,740,740,830,830,927,927,1020,1020,1110,1200,1266,1300
28404,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,200 GY,198,,,540,556,650,650,650,740,740,740,830,927,1020,1020,1110,1200,1200,1390,1480,1670,1670,1760,1950,1950,2130,2230,2400
29564,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,21BBB,200,,,540,556,650,650,650,740,740,830,927,1020,1110,1200,1200,1300,1390,1575,1575,1670,1760,1950,2040,2040,2220,2340,2500
28123,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,JL 150-4,149,,,180,370,370,370,370,370,460,460,556,556,650,650,740,740,830,830,830,927,927,927,1020,1020,1110,1160,1200
28398,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,JL150,150,,,180,370,370,370,370,370,460,460,556,556,650,650,740,740,830,830,830,927,927,927,1020,1020,1110,1160,1200
28827,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,JL150T-5,149,,,180,370,370,370,370,370,460,460,556,556,650,650,740,740,830,830,830,927,927,927,1020,1020,1110,1160,1200
28594,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,R5,149,,,270,370,370,460,460,460,556,556,556,556,650,650,740,740,830,830,927,927,927,1020,1110,1200,1300,1360,1400
28390,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,UKM 200 GY,198,,,540,556,650,650,650,740,740,830,927,1020,1110,1110,1200,1200,1300,1480,1575,1670,1760,1850,2040,2040,2130,2230,2400
28830,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JET UKM,UKM-150 R5,150,,,270,370,370,460,460,460,556,556,556,556,650,650,740,740,830,830,927,927,927,1020,1110,1200,1300,1360,1400
27975,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JEZHANG,JZ150T - 4,150,,,360,460,460,460,556,556,556,556,650,650,740,740,830,830,830,927,927,1020,1110,1200,1300,1390,1390,1460,1800
27772,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JEZHANG,JZ150T-5A,150,,,360,460,460,460,556,556,556,556,650,650,740,740,830,830,830,927,927,1020,1110,1200,1300,1390,1390,1460,1800
8465,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,160 RS MT,156,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
24844,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH (LINEA BASE ESTANDAR),135,0,0,280,309,319,390,400,410,450,460,470,510,525,535,546,660,700,760,790,800,840,850,896,927,970,1020,1000
8466,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,"JH 0,25 MT",233,0,0,360,556,556,556,650,740,740,830,927,1020,1110,1200,1200,1390,1480,1575,1670,1760,1950,2040,2040,2220,2410,2530,3000
24840,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 100 (LINEA BASE ESTANDAR),100,0,0,280,288,288,288,288,288,380,380,380,380,380,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
8476,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 100-2 TORNADO MT,97,0,0,90,196,288,288,288,288,380,380,380,480,480,480,480,480,577,577,577,577,670,670,670,670,760,800,1000
8475,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 100-7 CICLON MT,97,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1150,1210,1300
8473,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 100-7 GALAXY MT,97,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
24842,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,JIALING,JH 125 (LINEA BASE ESTANDAR),125,0,0,180,185,278,278,278,278,370,370,370,370,460,460,460,460,460,556,650,740,830,830,927,1020,1020,1070,1100
8474,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 125-16 CICLON MT,124,0,0,180,185,278,278,278,278,370,370,370,370,460,460,460,460,460,556,650,740,830,830,927,1020,1020,1070,1100
7781,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,JIALING,JH 125-16 MT,124,0,0,450,587,597,720,720,730,830,850,957,980,1110,1235,1266,1400,1510,1640,1770,1850,2090,2120,2370,2600,3050,3200,3400
8471,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 125-19D CICLON SPECIAL MT,124,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
8472,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 125-C CICLON 135 MT,133,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1310,1400
24845,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 150 (LINEA BASE ESTANDAR),150,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1510,1800
8469,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 150-35 GOLD MT,133,0,0,360,370,370,370,370,370,370,370,370,460,460,556,650,740,830,830,927,927,1020,1110,1200,1300,1390,1460,1800
8470,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 150GY-2 XTREME MT,144,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
8468,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 150GY-3 XTREME MT,145,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1340,1440,1630,1720,1910,2110,2210,2300
8467,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 150T CHOPPER MT,145,0,0,370,380,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2320,2400
28647,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH 250 E3,250,,,360,370,370,460,556,650,740,740,740,830,927,1020,1110,1200,1300,1480,1575,1760,1950,2040,2220,2410,2690,2820,3100
8477,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH100 A X100 MT,98,0,0,190,288,288,288,288,288,288,288,288,288,288,380,380,380,380,480,480,480,480,480,480,480,480,500,600
27623,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JH205E-3,250,,,360,370,370,460,556,650,740,740,740,830,927,1020,1110,1200,1300,1480,1575,1760,1950,2040,2220,2410,2690,2820,3100
8485,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 100-8 AT,97,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,480,577,577,670,760,860,1050,1150,1340,1410,1500
24841,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 110 (LINEA BASE ESTANDAR),110,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
8482,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 110-3 MIX MT,108,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
8484,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 110-7 PAR AT,108,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1440,1720,2110,2210,2300
8483,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 110-8 ECLIPSE MT,108,0,0,280,288,288,288,288,288,380,380,380,380,480,480,480,480,577,577,670,760,860,860,957,1050,1050,1100,1200
24843,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 125 (LINEA BASE ESTANDAR),125,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1720,2110,2200,2320,2400
8481,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 125-8 SKY WIND AT,124,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1720,2110,2200,2320,2400
8479,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 125-9 SKY AT,125,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1340,1440,1630,1820,1910,2100
8480,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 125T-7 EGO AT,124,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
8478,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 125T-B09 ZAFIRO AT,125,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2010,2100
8487,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 70 PONY MT,72,0,0,190,196,196,196,196,196,196,196,196,196,196,196,288,288,288,288,288,288,288,288,288,288,380,400,500
8486,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,JL 90-1 SUPERCUB MT,86,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,480,480,480,577,577,670,760,860,860,957,1010,1000
28772,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,TX150,144,,,180,278,278,278,370,370,370,460,460,460,556,556,556,556,650,650,740,830,830,830,927,927,1020,1070,1100
28925,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,TX-200,200,,,370,480,577,670,670,760,760,860,957,1050,1150,1246,1440,1630,1720,1910,2010,2300,2400,2580,3070,3540,4500,4730,5200
8488,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,X FIRE 230 MT,223,0,0,560,670,760,760,860,957,1050,1050,1246,1440,1530,1720,1910,2010,2300,2400,2680,2960,3250,3540,3920,4310,4690,4930,5200
8489,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIALING,X RAY 125 MT,124,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1340,1440,1630,1720,1910,2110,2210,2300
21971,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,JIANGSU,XT250GK-2,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2960,3240,3430,3710,3890,4100
23640,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIANSHE,ENDURO 200,200,0,0,270,370,370,370,460,460,460,556,556,556,556,650,650,740,830,830,830,927,927,927,1020,1110,1200,1266,1300
22086,"MOTOCICLETAS Y
MOTOCARROS","MOTOCARRO
ELECTRICO",JIANSHE,JS 100,110,0,0,90,185,185,278,278,278,278,370,370,370,460,460,460,460,556,556,556,740,830,927,1020,1020,1110,1160,1200
22118,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIANSHE,JS 110,110,0,0,90,278,278,278,278,278,370,370,460,460,556,556,650,740,830,830,830,927,927,1020,1200,1300,1390,1460,1800
21973,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,JIANSHE,JS 250,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2960,3240,3430,3710,3890,4100
29392,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JIN JIAN,JJ 150,150,,,270,370,370,370,460,460,460,556,556,556,556,650,650,740,740,830,830,927,927,927,1020,1110,1200,1266,1300
24847,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 100 (LINEA BASE ESTANDAR),100,0,0,280,288,288,288,288,288,380,380,380,480,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
8503,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 100-C 2T MT,100,0,0,280,288,288,288,288,288,380,380,380,480,480,480,480,480,480,577,670,760,860,860,957,1050,1050,1100,1200
8502,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 100-E MT,97,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1510,1800
24848,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 110 (LINEA BASE ESTANDAR),110,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2010,2100
8498,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 110-18 ROCKET MT,107,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2010,2100
8500,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 110-19 ROCKET MT,107,0,0,370,380,380,380,380,380,480,577,670,760,760,860,860,957,1050,1150,1246,1340,1340,1440,1630,1720,1910,2010,2100
24849,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 125 (LINEA BASE ESTANDAR),125,0,0,310,319,410,410,410,410,410,440,460,597,730,850,957,1050,1180,1320,1440,1470,1606,1730,1880,2020,2170,2290,2400
8499,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 125-17B FAST MT,124,0,0,370,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2010,2100
8494,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 125-17C GENTLE MT,124,0,0,310,410,546,566,597,597,730,730,850,990,1110,1256,1290,1390,1520,1670,1720,1840,1890,2120,2360,2510,2870,3020,3100
8501,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 125-18 LABOR MT,124,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1500
8496,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 125-T7 (COLT) AT,125,0,0,370,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2400,2520,3000
24851,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 150 (LINEA BASE ESTANDAR),150,0,0,390,400,500,500,638,660,790,810,916,1010,1040,1180,1320,1440,1585,1730,1780,1900,2030,2180,2410,2560,2920,3070,3100
8497,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,JINCHENG,JC 150-21 VENTURE MT,150,0,0,390,400,500,500,638,660,790,810,916,1010,1040,1180,1320,1440,1585,1730,1780,1900,2030,2180,2410,2560,2920,3070,3100
